date,open,high,low,close,volume
2019-06-15,8658.95,8911.98,8623.52,8828.35,5400.11259914
2019-06-14,8260.36,8699.0,8174.92,8658.95,8553.38794294
2019-06-13,8160.88,8335.56,8049.22,8260.36,7278.95458359
2019-06-12,7906.27,8266.0,7821.73,8160.88,8483.15089324
2019-06-11,7954.62,8057.32,7713.34,7906.27,5546.67456977
2019-06-10,7588.82,8090.0,7523.16,7954.62,7171.53693761
2019-06-09,7949.31,7968.77,7511.41,7588.82,3783.57793637
2019-06-08,8026.87,8074.02,7777.67,7949.31,4966.75329647
2019-06-07,7727.99,8134.99,7718.06,8026.87,9582.53052312
2019-06-06,7785.39,7878.62,7449.68,7727.99,8322.30385109
2019-06-05,7652.37,7924.48,7570.9,7785.39,9074.54477769
2019-06-04,8474.95,8478.85,7432.84,7652.37,16990.5835915
2019-06-03,8739.94,8764.88,8314.39,8474.95,8373.17533364
2019-06-02,8582.42,8833.97,8528.79,8739.94,4346.86353045
2019-06-01,8509.16,8624.72,8457.33,8582.42,5155.75982216
2019-05-31,8269.27,8546.31,8109.74,8509.16,10513.40277486
2019-05-30,8670.24,9096.79,8000.0,8269.27,14670.32673617
2019-05-29,8708.83,8762.39,8421.12,8670.24,7613.89727158
2019-05-28,8809.77,8852.89,8540.94,8708.83,6207.91470247
2019-05-27,8668.58,8939.18,8653.68,8809.77,9406.90727688
2019-05-26,8082.23,8802.29,7888.91,8668.58,7935.05602598
2019-05-25,8034.15,8158.45,7935.0,8082.23,3551.92926018
2019-05-24,7906.47,8188.87,7795.95,8034.15,9417.21693957
2019-05-23,7719.54,7980.0,7468.31,7906.47,8505.81090849
2019-05-22,7974.97,8049.22,7505.69,7719.54,8077.40312733
2019-05-21,7918.67,8117.48,7676.27,7974.97,7626.43450758
2019-05-20,8222.1,8299.99,7581.03,7918.67,14785.92480375
2019-05-19,7295.58,8265.6,7242.11,8222.1,14264.91122525
2019-05-18,7237.57,7493.85,7205.57,7295.58,7815.82691809
2019-05-17,7829.12,7942.09,6178.0,7237.57,27096.71842335
2019-05-16,8196.76,8390.95,7654.93,7829.12,17719.91036508
2019-05-15,7932.37,8270.57,7838.0,8196.76,16196.48997268
2019-05-14,7923.7,8335.56,7421.0,7932.37,21282.5779973
2019-05-13,6985.83,8167.5,6860.46,7923.7,24869.45539003
2019-05-12,7231.02,7585.0,6762.57,6985.83,29512.6723154
2019-05-11,6391.0,7326.0,6329.94,7231.02,19878.30034948
2019-05-10,6152.73,6426.8,6105.0,6391.0,13915.68828013
2019-05-09,5934.9,6160.0,5843.32,6152.73,9552.67695254
2019-05-08,5888.8,5950.36,5658.66,5934.9,6313.61982395
2019-05-07,5705.24,5970.0,5677.91,5888.8,10010.71884274
2019-05-06,5707.29,5755.79,5562.44,5705.24,6929.43462319
2019-05-05,5819.1,5828.06,5624.25,5707.29,5258.38112872
2019-05-04,5671.06,5846.13,5510.0,5819.1,8404.02413153
2019-05-03,5392.91,5796.56,5363.1,5671.06,12710.05992805
2019-05-02,5296.16,5422.94,5296.08,5392.91,5886.74129765
2019-05-01,5284.36,5357.96,5255.68,5296.16,4200.77629633
2019-04-30,5115.98,5287.4,5115.0,5284.36,5110.46406615
2019-04-29,5151.19,5191.96,5071.58,5115.98,5674.34287322
2019-04-28,5200.0,5213.23,5099.0,5151.19,3973.26870329
2019-04-27,5147.04,5218.31,5113.0,5200.0,4056.28806641
2019-04-26,5129.97,5291.48,5046.31,5147.04,15779.63061113
2019-04-25,5443.73,5510.0,4991.42,5129.97,9127.55741901
2019-04-24,5564.74,5623.3,5372.0,5443.73,10710.24121913
2019-04-23,5403.01,5627.0,5363.24,5564.74,10099.38182317
2019-04-22,5292.57,5439.12,5249.0,5403.01,7060.3549684
2019-04-21,5291.3,5346.91,5212.8,5292.57,4606.14746728
2019-04-20,5281.17,5362.97,5253.82,5291.3,3658.5217289
2019-04-19,5280.8,5357.96,5180.37,5281.17,5290.3678557
2019-04-18,5220.08,5325.0,5205.05,5280.8,6312.13574695
2019-04-17,5195.17,5275.07,5170.01,5220.08,7005.51079083
2019-04-16,5043.62,5231.96,5014.77,5195.17,7468.25596774
2019-04-15,5159.04,5192.01,4948.57,5043.62,7446.70920399
2019-04-14,5064.95,5185.26,5012.73,5159.04,3335.17336951
2019-04-13,5089.39,5122.01,5033.73,5064.95,4527.48796725
2019-04-12,5045.86,5122.48,4912.0,5089.39,8148.6110176
2019-04-11,5289.23,5344.31,4966.87,5045.86,15175.58677213
2019-04-10,5193.73,5466.06,5161.0,5289.23,10810.70050463
2019-04-09,5266.98,5305.0,5136.01,5193.73,9489.67453693
2019-04-08,5180.23,5347.37,5127.68,5266.98,13642.07807808
2019-04-07,5026.18,5253.49,5016.13,5180.23,10565.43944018
2019-04-06,5033.73,5240.0,4900.0,5026.18,9801.88487773
2019-04-05,4881.13,5067.62,4883.83,5033.73,13106.57005977
2019-04-04,5107.26,5103.12,4778.59,4881.13,18488.71528278
2019-04-03,4829.4,5345.0,4810.98,5107.26,28283.41579509
2019-04-02,4136.16,5080.0,4130.64,4829.4,28987.62288653
2019-04-01,4093.37,4150.0,4052.56,4136.16,7191.15851
2019-03-31,4086.03,4101.7,4074.29,4093.37,2455.3893859
2019-03-30,4079.26,4130.36,4040.0,4086.03,4014.28616135
2019-03-29,4008.39,4102.57,4005.0,4079.26,8238.86374889
2019-03-28,4011.75,4037.11,3992.6,4008.39,4165.97180011
2019-03-27,3912.29,4036.43,3909.32,4011.75,7945.41515772
2019-03-26,3905.0,3936.36,3879.5,3912.29,4435.8864817
2019-03-25,3965.0,3980.22,3850.45,3905.0,6761.507139
2019-03-24,3976.0,3985.77,3942.04,3965.0,2196.67078277
2019-03-23,3983.9,4001.17,3957.11,3976.0,2270.18276488
2019-03-22,3978.31,4000.81,3958.94,3983.9,3451.93816413
2019-03-21,4031.55,4055.35,3919.63,3978.31,7645.08160799
2019-03-20,3994.38,4050.0,3962.6,4031.55,6189.70076196
2019-03-19,3975.87,4012.63,3947.15,3994.38,5282.0819337
2019-03-18,3968.87,4016.63,3929.83,3975.87,5396.0021602
2019-03-17,3984.76,3992.7,3927.28,3968.87,2766.65062287
2019-03-16,3889.88,4040.0,3890.97,3984.76,6961.19735806
2019-03-15,3852.77,3912.06,3843.09,3889.88,6452.38969161
2019-03-14,3849.78,3903.98,3775.01,3852.77,5094.5818684
2019-03-13,3867.91,3874.68,3820.0,3849.78,4447.51587063
2019-03-12,3853.95,3877.69,3791.07,3867.91,5611.54764333
2019-03-11,3916.42,3912.89,3812.64,3853.95,6624.29883299
2019-03-10,3844.64,3950.25,3835.66,3916.42,5125.89994587
2019-03-09,3856.64,3924.37,3760.1,3844.64,7707.39667049
2019-03-08,3851.26,3891.04,3826.13,3856.64,7964.50825371
2019-03-07,3844.07,3895.12,3808.8,3851.26,6399.66836193
2019-03-06,3698.65,3877.1,3690.0,3844.07,7280.49975403
2019-03-05,3789.52,3806.9,3670.0,3698.65,7294.06997987
2019-03-04,3810.46,3822.39,3756.0,3789.52,2508.08649072
2019-03-03,3807.05,3818.75,3760.0,3810.46,3259.74312485
2019-03-02,3791.36,3845.3,3789.5,3807.05,4761.41015902
2019-03-01,3798.47,3897.62,3755.0,3791.36,6747.88027166
2019-02-28,3795.06,3822.85,3658.19,3798.47,7602.29984472
2019-02-27,3820.71,3830.0,3760.09,3795.06,6543.16453722
2019-02-26,3730.68,3861.81,3732.6,3820.71,8835.36224921
2019-02-25,4113.53,4190.0,3714.42,3730.68,13737.01398845
2019-02-24,3939.82,4157.87,3905.63,4113.53,7966.31721086
2019-02-23,3900.4,3957.0,3882.59,3939.82,6588.87414101
2019-02-22,3936.53,3989.99,3866.25,3900.4,8055.79892817
2019-02-21,3890.77,3967.52,3861.49,3936.53,9854.34258129
2019-02-20,3870.97,4000.0,3840.08,3890.77,12525.02830219
2019-02-19,3625.6,3916.47,3614.82,3870.97,15567.21371088
2019-02-18,3578.74,3663.34,3553.98,3625.6,5011.12676557
2019-02-17,3566.56,3609.0,3561.96,3578.74,3441.84474811
2019-02-16,3560.46,3620.53,3544.88,3566.56,6236.73412289
2019-02-15,3575.01,3590.74,3531.01,3560.46,5910.00081325
2019-02-14,3585.94,3629.81,3541.0,3575.01,7992.98552685
2019-02-13,3588.99,3619.93,3548.28,3585.94,10074.53806841
2019-02-12,3650.37,3652.56,3578.7,3588.99,7931.68751098
2019-02-11,3622.62,3662.43,3576.16,3650.37,4155.50568273
2019-02-10,3626.13,3639.74,3589.52,3622.62,4053.02538787
2019-02-09,3359.33,3711.04,3337.91,3626.13,14390.12677132
2019-02-08,3364.62,3383.29,3350.0,3359.33,4293.5558141
2019-02-07,3431.81,3445.6,3328.7,3364.62,6136.94539817
2019-02-06,3409.79,3435.0,3396.0,3431.81,4040.70364048
2019-02-05,3414.82,3439.46,3394.85,3409.79,3249.04860963
2019-02-04,3462.82,3476.33,3384.67,3414.82,2813.89222442
2019-02-03,3433.36,3485.0,3406.38,3462.82,3051.75859956
2019-02-02,3414.55,3460.0,3364.53,3433.36,6659.66653307
2019-02-01,3437.35,3474.2,3392.6,3414.55,5952.26132023
2019-01-31,3389.88,3465.05,3372.34,3437.35,5703.66750783
2019-01-30,3429.5,3438.76,3322.19,3389.88,7284.73776651
2019-01-29,3533.23,3536.77,3357.3,3429.5,10345.10590058
2019-01-28,3555.56,3564.12,3456.0,3533.23,3852.6596409
2019-01-27,3560.0,3657.89,3536.51,3555.56,2697.88387935
2019-01-26,3570.73,3578.79,3511.0,3560.0,4961.79512299
2019-01-25,3553.2,3598.0,3524.0,3570.73,4488.00726642
2019-01-24,3576.81,3620.23,3518.0,3553.2,6170.85004383
2019-01-23,3531.51,3615.8,3401.36,3576.81,6877.0636755
2019-01-22,3539.13,3573.29,3485.58,3531.51,5819.57529784
2019-01-21,3680.0,3703.27,3470.0,3539.13,5593.31036775
2019-01-20,3609.21,3774.0,3602.6,3680.0,4080.91346413
2019-01-19,3637.01,3641.9,3577.0,3609.21,5022.00508161
2019-01-18,3605.91,3660.0,3534.25,3637.01,7499.2607389
2019-01-17,3576.92,3669.0,3570.48,3605.91,7674.93166371
2019-01-16,3664.28,3687.02,3534.68,3576.92,8059.93208795
2019-01-15,3517.03,3714.0,3506.0,3664.28,9924.50228764
2019-01-14,3617.13,3654.02,3476.0,3517.03,5910.0309283
2019-01-13,3632.02,3650.35,3557.09,3617.13,3184.35219414
2019-01-12,3629.47,3704.6,3569.85,3632.02,10569.83564263
2019-01-11,4003.09,4036.22,3503.44,3629.47,16118.39136809
2019-01-10,3994.9,4060.0,3948.44,4003.09,7386.94382969
2019-01-09,4005.0,4112.0,3934.73,3994.9,11819.98676966
2019-01-08,4040.71,4070.0,3964.01,4005.0,7445.10100426
2019-01-07,3791.84,4090.0,3753.0,4040.71,5400.71486407
2019-01-06,3822.0,3887.09,3780.0,3791.84,3654.79788739
2019-01-05,3787.81,3850.33,3732.38,3822.0,7453.63263011
2019-01-04,3890.27,3893.4,3760.0,3787.81,4803.01104797
2019-01-03,3823.44,3918.67,3770.0,3890.27,5534.47807753
2019-01-02,3693.85,3845.46,3629.66,3823.44,5148.85627729
2019-01-01,3831.03,3842.89,3630.0,3693.85,6667.16477685
2018-12-31,3729.65,3870.0,3688.76,3831.03,5736.78091282
2018-12-30,3884.97,3961.85,3702.51,3729.65,6901.79335087
2018-12-29,3591.69,3970.0,3575.0,3884.97,13055.71840689
2018-12-28,3810.01,3841.17,3566.0,3591.69,11849.91319914
2018-12-27,3780.0,3863.34,3678.8,3810.01,10064.14612255
2018-12-26,4036.0,4049.23,3674.73,3780.0,11801.47111934
2018-12-25,3943.83,4236.84,3944.84,4036.0,12017.91713092
2018-12-24,3977.65,4051.0,3900.0,3943.83,4609.89261726
2018-12-23,3841.43,4010.16,3780.09,3977.65,7695.31290745
2018-12-22,4073.77,4162.0,3770.0,3841.43,16969.66306958
2018-12-21,3684.5,4172.07,3656.75,4073.77,25985.41357303
2018-12-20,3667.16,3924.01,3642.69,3684.5,21126.5266837
2018-12-19,3496.73,3684.0,3422.77,3667.16,13792.36427592
2018-12-18,3193.78,3590.0,3181.26,3496.73,16389.79444903
2018-12-17,3178.23,3259.43,3180.0,3193.78,6031.39046523
2018-12-16,3195.75,3230.0,3122.28,3178.23,5816.98521351
2018-12-15,3261.77,3294.81,3135.55,3195.75,14437.47520228
2018-12-14,3430.18,3441.13,3221.14,3261.77,11716.45118917
2018-12-13,3345.01,3490.0,3325.7,3430.18,7284.10378196
2018-12-12,3408.0,3427.27,3292.65,3345.01,8951.75547828
2018-12-11,3529.75,3588.43,3355.0,3408.0,10375.26877055
2018-12-10,3401.94,3633.2,3371.09,3529.75,8009.6006618
2018-12-09,3380.68,3495.99,3241.0,3401.94,10181.75093596
2018-12-08,3437.26,3531.0,3210.0,3380.68,26513.2316249
2018-12-07,3696.69,3844.79,3415.22,3437.26,15480.96697218
2018-12-06,3903.52,3913.62,3662.35,3696.69,13443.22072621
2018-12-05,3834.34,4033.98,3730.0,3903.52,12249.9368879
2018-12-04,4102.05,4115.15,3747.0,3834.34,10726.6773046
2018-12-03,4140.39,4265.0,4030.0,4102.05,7019.16205825
2018-12-02,3971.06,4264.47,3904.34,4140.39,6412.23253743
2018-12-01,4249.8,4300.0,3861.0,3971.06,14364.62144791
2018-11-30,4220.16,4409.77,4086.97,4249.8,15943.96476441
2018-11-29,3771.01,4355.08,3771.0,4220.16,22983.71348838
2018-11-28,3727.34,3834.35,3548.76,3771.01,16816.01620101
2018-11-27,3938.89,4069.59,3522.28,3727.34,24357.86409952
2018-11-26,3783.5,4120.0,3474.73,3938.89,26967.83634174
2018-11-25,4288.25,4376.88,3638.48,3783.5,14240.04255486
2018-11-24,4275.59,4364.46,4061.02,4288.25,13322.44889019
2018-11-23,4538.01,4589.53,4194.98,4275.59,10259.12171281
2018-11-22,4352.0,4635.0,4242.33,4538.01,20678.25000596
2018-11-21,4735.02,4897.36,4048.58,4352.0,39773.96661063
2018-11-20,5559.26,5559.69,4694.44,4735.02,28913.72420703
2018-11-19,5503.36,5658.47,5500.0,5559.26,2576.4553201
2018-11-18,5508.71,5550.66,5452.63,5503.36,2732.79162871
2018-11-17,5585.0,5610.0,5411.74,5508.71,8074.6055758
2018-11-16,5576.96,5641.0,5199.8,5585.0,19939.18548161
2018-11-15,6255.86,6298.47,5324.0,5576.96,25129.03652727
2018-11-14,6318.0,6328.36,6244.35,6255.86,3633.02132924
2018-11-13,6357.54,6388.21,6298.5,6318.0,3526.03903239
2018-11-12,6349.32,6365.0,6269.46,6357.54,1718.26855567
2018-11-11,6328.11,6377.26,6323.0,6349.32,1523.39384996
2018-11-10,6405.49,6418.18,6307.0,6328.11,3223.39242449
2018-11-09,6501.0,6511.27,6388.88,6405.49,3966.97303181
2018-11-08,6447.5,6544.0,6442.47,6501.0,4800.82491273
2018-11-07,6403.2,6460.01,6378.24,6447.5,4270.33460011
2018-11-06,6408.28,6441.43,6369.89,6403.2,2335.48865475
2018-11-04,6327.45,6475.0,6310.57,6408.28,2551.00738188
2018-11-03,6346.21,6354.83,6312.48,6327.45,1093.25698593
2018-11-02,6339.43,6381.25,6328.33,6346.21,2797.81084122
2018-11-01,6305.27,6365.33,6288.01,6339.43,2100.21005374
2018-10-31,6273.15,6350.0,6199.25,6305.27,5133.46244504
2018-10-30,6258.51,6289.0,6240.0,6273.15,2515.32264621
2018-10-29,6395.81,6420.0,6208.37,6258.51,5294.60031911
2018-10-28,6413.55,6414.0,6383.0,6395.81,717.62937794
2018-10-27,6403.0,6420.01,6381.25,6413.55,895.16150017
2018-10-26,6408.45,6450.3,6377.81,6403.0,3323.86652156
2018-10-25,6419.63,6422.73,6361.73,6408.45,3135.91283118
2018-10-24,6387.92,6473.0,6387.25,6419.63,3485.11065707
2018-10-23,6408.54,6421.58,6354.26,6387.92,2861.46455692
2018-10-22,6413.56,6429.23,6372.53,6408.54,2507.74087634
2018-10-21,6409.68,6470.0,6397.92,6413.56,1392.24499161
2018-10-20,6385.54,6424.16,6363.02,6409.68,1254.84901686
2018-10-19,6381.29,6412.4,6355.99,6385.54,2416.38472136
2018-10-18,6438.71,6490.0,6350.0,6381.29,3696.2063864
2018-10-17,6450.17,6489.0,6407.69,6438.71,3190.48056862
2018-10-16,6426.11,6493.77,6386.4,6450.17,4640.9174433
2018-10-15,6201.08,6756.0,6143.08,6426.11,16903.54323976
2018-10-14,6201.5,6349.47,6192.89,6201.08,2369.09424668
2018-10-13,6195.94,6219.77,6168.83,6201.5,1941.61299853
2018-10-12,6191.04,6243.79,6109.0,6195.94,3705.39464037
2018-10-11,6516.88,6538.78,6055.28,6191.04,9167.72057207
2018-10-10,6593.66,6594.35,6387.91,6516.88,5225.49919522
2018-10-09,6598.64,6623.14,6553.13,6593.66,2211.99188016
2018-10-08,6538.43,6656.63,6538.42,6598.64,5050.16853346
2018-10-07,6542.61,6561.25,6493.92,6538.43,1463.58011402
2018-10-06,6576.62,6599.73,6526.28,6542.61,2090.98318293
2018-10-05,6554.2,6641.35,6510.0,6576.62,3762.72330374
2018-10-04,6436.73,6604.89,6430.83,6554.2,3973.67170027
2018-10-03,6533.24,6532.05,6396.34,6436.73,4721.23644678
2018-10-02,6557.53,6597.0,6447.28,6533.24,4051.52857117
2018-10-01,6603.43,6638.15,6477.57,6557.53,4836.86508526
2018-09-30,6579.01,6628.06,6510.0,6603.43,2584.05871029
2018-09-29,6613.8,6625.43,6454.0,6579.01,3261.66136261
2018-09-28,6673.93,6792.28,6525.67,6613.8,7780.71438928
2018-09-27,6463.26,6736.85,6431.95,6673.93,5541.6069124
2018-09-26,6390.91,6540.0,6379.44,6463.26,4572.07504437
2018-09-25,6598.0,6598.02,6324.96,6390.91,8103.11753763
2018-09-24,6706.39,6721.68,6558.95,6598.0,3848.88964538
2018-09-23,6701.24,6774.91,6659.0,6706.39,3338.75633212
2018-09-22,6735.79,6826.28,6624.79,6701.24,5497.34317579
2018-09-21,6526.9,6775.34,6480.93,6735.79,8608.12260976
2018-09-20,6388.36,6531.91,6333.63,6526.9,5092.71308812
2018-09-19,6345.09,6510.0,6100.0,6388.36,7197.58617832
2018-09-18,6248.4,6390.0,6226.63,6345.09,4217.64455141
2018-09-17,6488.6,6530.24,6200.0,6248.4,4269.39488103
2018-09-16,6522.26,6527.21,6349.47,6488.6,1099.11104003
2018-09-15,6518.14,6570.1,6461.42,6522.26,1464.47140644
2018-09-14,6476.3,6587.0,6384.36,6518.14,4590.80825231
2018-09-13,6338.35,6537.46,6316.05,6476.3,6923.54454766
2018-09-12,6283.23,6349.0,6192.89,6338.35,4300.80592786
2018-09-11,6281.31,6405.0,6162.06,6283.23,7131.71077276
2018-09-10,6242.22,6351.13,6220.0,6281.31,5406.63552619
2018-09-09,6175.3,6451.51,6094.38,6242.22,3940.63695091
2018-09-08,6399.99,6465.46,6113.23,6175.3,4316.48827517
2018-09-07,6458.64,6525.0,6322.0,6399.99,7081.43701133
2018-09-06,6900.05,6915.84,6253.29,6458.64,15366.6660334
2018-09-05,7356.88,7387.0,6832.56,6900.05,11154.067283
2018-09-04,7253.04,7411.85,7231.0,7356.88,4583.51123142
2018-09-03,7278.82,7340.08,7184.0,7253.04,2840.45329884
2018-09-02,7188.9,7334.5,7130.63,7278.82,3398.51860635
2018-09-01,7021.31,7300.18,6998.87,7188.9,4487.69126113
2018-08-31,6933.47,7101.03,6879.0,7021.31,6065.15495192
2018-08-30,7052.41,7055.97,6792.85,6933.47,6605.51486951
2018-08-29,7075.87,7124.06,6890.0,7052.41,5777.46219492
2018-08-28,6752.28,7125.28,6735.07,7075.87,9116.25334197
2018-08-27,6678.92,6775.34,6641.35,6752.28,4939.17587412
2018-08-26,6722.38,6775.34,6558.95,6678.92,3530.16917148
2018-08-25,6685.68,6800.0,6664.25,6722.38,4964.66775321
2018-08-24,6506.57,6721.09,6445.32,6685.68,6341.28237034
2018-08-23,6351.29,6575.99,6321.98,6506.57,4277.66123362
2018-08-22,6476.0,6906.81,6250.0,6351.29,11774.28609084
2018-08-21,6304.82,6513.28,6223.9,6476.0,6123.53546147
2018-08-20,6522.99,6522.99,6251.47,6304.82,5637.89259557
2018-08-19,6401.79,6545.0,6312.0,6522.99,3140.37991701
2018-08-18,6559.47,6615.0,6303.0,6401.79,3542.9967763
2018-08-17,6275.0,6575.35,6260.69,6559.47,6726.69256944
2018-08-16,6126.2,6477.57,6208.37,6275.0,7421.37575436
2018-08-14,6260.0,6284.78,5880.0,6126.2,14039.76279801
2018-08-13,6343.57,6544.37,6142.2,6260.0,9000.28252538
2018-08-12,6395.47,6493.77,6163.44,6343.57,7402.71989754
2018-08-11,6599.79,6494.13,6000.0,6395.47,7063.43033082
2018-08-09,6263.42,6627.0,6190.01,6599.79,9774.60652306
2018-08-08,6748.54,6750.0,6121.0,6263.42,14685.9909484
2018-08-07,6881.69,7155.0,6671.0,6748.54,9765.59555418
2018-08-06,7021.54,7157.93,6835.06,6881.69,7164.21114858
2018-08-05,7006.5,7086.8,6888.88,7021.54,6012.93725713
2018-08-04,7416.25,7494.48,6926.0,7006.5,6936.16623795
2018-08-03,7551.94,7576.47,7286.41,7416.25,9465.9293111
2018-08-02,7585.86,7709.98,7455.0,7551.94,5407.8433832
2018-08-01,7689.64,7777.0,7440.0,7585.86,12184.36886071
2018-07-31,8152.98,8191.31,7657.13,7689.64,11166.24209465
2018-07-30,8181.31,8295.0,7853.01,8152.98,11957.96323976
2018-07-29,8187.18,8299.99,8109.74,8181.31,3763.22766061
2018-07-28,8238.22,8261.56,8051.43,8187.18,3159.98089199
2018-07-27,7932.76,8274.98,7798.48,8238.22,9041.34130076
2018-07-26,8268.99,8314.23,7909.75,7932.76,7662.74028245
2018-07-25,8320.03,8496.96,8049.22,8268.99,10910.11896723
2018-07-24,7722.95,8356.4,7690.17,8320.03,18234.73025523
2018-07-23,7406.09,7800.0,7369.86,7722.95,12298.97249758
2018-07-22,7415.57,7581.03,7336.15,7406.09,4909.88858346
2018-07-21,7359.41,7458.0,7212.0,7415.57,4459.4560487
2018-07-20,7479.61,7696.88,7265.0,7359.41,9231.40137552
2018-07-19,7359.68,7570.9,7278.84,7479.61,8822.66149346
2018-07-18,7307.13,7599.98,7239.15,7359.68,13310.26650993
2018-07-17,6671.97,7468.31,6657.95,7307.13,13132.90180694
2018-07-16,6361.63,6724.78,6333.63,6671.97,8798.16411306
2018-07-15,6246.57,6397.21,6227.76,6361.63,3516.90778793
2018-07-14,6219.58,6317.84,6180.0,6246.57,2667.10379348
2018-07-13,6149.11,6337.25,6072.0,6219.58,6803.56258795
2018-07-12,6368.78,6381.25,6085.59,6149.11,6878.00733815
2018-07-11,6371.57,6400.0,6270.84,6368.78,6985.90126991
2018-07-10,6702.37,6705.63,6298.95,6371.57,8919.07196091
2018-07-09,6750.99,6814.72,6657.01,6702.37,7198.15904933
2018-07-08,6579.26,6820.0,6570.22,6750.99,5978.79356288
2018-07-07,6575.66,6617.0,6510.0,6579.26,3625.06828818
2018-07-06,6536.98,6636.15,6449.76,6575.66,5425.43104195
2018-07-05,6594.37,6700.0,6445.31,6536.98,7770.81359919
2018-07-04,6477.18,6792.28,6413.2,6594.37,6741.42681747
2018-07-03,6614.26,6666.0,6464.39,6477.18,5927.08628582
2018-07-02,6366.99,6667.57,6270.69,6614.26,8755.98870831
2018-07-01,6336.48,6438.55,6259.34,6366.99,4195.47422918
2018-06-30,6249.0,6510.0,6187.35,6336.48,7174.27243246
2018-06-29,5941.99,6299.0,5774.72,6249.0,12880.01062976
2018-06-28,6133.11,6181.11,5856.86,5941.99,7935.86013585
2018-06-27,6163.52,6160.78,5985.0,6133.11,7770.08924393
2018-06-26,6238.5,6277.0,6103.0,6163.52,7154.78712126
2018-06-25,6150.49,6365.34,6075.01,6238.5,9867.41608943
2018-06-24,6202.21,6255.05,5780.0,6150.49,11316.4173406
2018-06-23,6084.17,6261.0,6035.19,6202.21,4593.3419823
2018-06-22,6720.85,6737.97,5940.0,6084.17,18507.90134121
2018-06-21,6740.0,6792.2,6677.85,6720.85,4816.14116543
2018-06-20,6729.87,6809.26,6558.95,6740.0,5203.1308131
2018-06-19,6709.59,6841.81,6660.21,6729.87,5415.70470674
2018-06-18,6488.29,6793.0,6381.25,6709.59,6098.98051663
2018-06-17,6536.13,6575.35,6450.0,6488.29,2690.64514546
2018-06-16,6411.03,6557.81,6333.63,6536.13,3818.64789854
2018-06-15,6617.19,6673.02,6390.0,6411.03,7106.95774382
2018-06-14,6331.39,6708.1,6270.69,6617.19,14162.55100785
2018-06-13,6543.98,6624.45,6120.0,6331.39,19531.57198994
2018-06-12,6792.1,6919.97,6461.42,6543.98,8895.8621838
2018-06-11,6691.82,6835.22,6634.86,6792.1,11345.57185748
2018-06-10,7600.0,7611.0,6627.7,6691.82,14454.98755934
2018-06-09,7651.31,7686.45,7573.36,7600.0,2192.89869601
2018-06-07,7663.66,7750.0,7618.99,7651.31,7611.52662227
2018-06-06,7625.73,7695.46,7482.61,7663.66,6968.5869801
2018-06-05,7505.28,7685.0,7360.0,7625.73,10229.86231355
2018-06-04,7709.9,7764.44,7449.68,7505.28,6760.85753238
2018-06-03,7623.0,7790.69,7581.03,7709.9,4665.90036947
2018-06-02,7517.29,7700.0,7438.92,7623.0,4086.94643972
2018-06-01,7450.91,7620.01,7348.45,7517.29,6878.64102836
2018-05-31,7346.67,7601.23,7330.22,7450.91,7551.61903123
2018-05-30,7428.38,7559.0,7273.89,7346.67,8727.36924522
2018-05-29,7135.84,7537.0,7026.9,7428.38,11020.08967941
2018-05-28,7357.26,7445.0,7084.99,7135.84,6527.47469817
2018-05-27,7312.53,7412.57,7213.09,7357.26,3215.24046594
2018-05-26,7394.88,7622.87,7276.04,7312.53,4159.88002723
2018-05-25,7584.99,7661.07,7328.13,7394.88,10069.15789386
2018-05-24,7562.1,7733.99,7267.24,7584.99,12171.57614588
2018-05-23,7974.24,8040.95,7435.49,7562.1,17194.94630164
2018-05-22,8397.03,8424.0,7951.41,7974.24,8807.60326255
2018-05-21,8487.58,8589.1,8320.0,8397.03,6161.64638589
2018-05-20,8226.98,8590.0,8170.71,8487.58,5273.01571007
2018-05-19,8232.09,8395.0,8141.08,8226.98,3793.85734037
2018-05-18,8080.0,8275.1,7929.53,8232.09,7377.89074737
2018-05-17,8286.93,8500.0,7980.0,8080.0,8186.36504349
2018-05-16,8460.0,8505.33,8100.01,8286.93,12587.84271632
2018-05-15,8625.45,8865.0,8400.0,8460.0,12558.035465
2018-05-14,8746.15,8900.9,8286.57,8625.45,18960.1723928
2018-05-13,8461.95,8775.9,8335.56,8746.15,9789.54643515
2018-05-12,8424.04,8652.8,8208.81,8461.95,15722.57290914
2018-05-11,9093.95,9103.3,8351.0,8424.04,21007.93951966
2018-05-10,9311.59,9393.0,9047.95,9093.95,10836.60708394
2018-05-09,9193.1,9368.79,8974.62,9311.59,11530.75424034
2018-05-08,9308.81,9450.0,9015.0,9193.1,11164.91857247
2018-05-07,9578.52,9634.5,9175.0,9308.81,13588.09045814
2018-05-06,9796.99,9918.41,9375.0,9578.52,8189.73832851
2018-05-05,9740.01,9948.98,9670.68,9796.99,7326.34059526
2018-05-04,9695.57,9799.99,9527.38,9740.01,7839.37669682
2018-05-03,9242.65,9731.2,9165.19,9695.57,11318.96674466
2018-05-02,9037.4,9257.18,8975.23,9242.65,10616.34012465
2018-05-01,9189.72,9250.0,8815.91,9037.4,12052.0479942
2018-04-30,9399.86,9443.96,9111.0,9189.72,8054.65985144
2018-04-29,9345.73,9538.75,9180.0,9399.86,10908.34191117
2018-04-28,9026.85,9442.34,8854.47,9345.73,16016.78652566
2018-04-27,9240.0,9387.82,8906.19,9026.85,11872.12065538
